ID,Price (Before Discount),Sales Count,Rating Average,Number Reviews,Discount Rate,as_content_label_id_0,as_content_label_id_1,as_content_label_id_2,as_content_label_id_3,as_physical_label_id_0,as_physical_label_id_1,as_physical_label_id_2,as_physical_label_id_3,as_price_label_id_0,as_price_label_id_1,as_price_label_id_2,as_price_label_id_3,as_packaging_label_id_0,as_packaging_label_id_1,as_packaging_label_id_2,as_packaging_label_id_3,as_delivery_label_id_0,as_delivery_label_id_1,as_delivery_label_id_2,as_delivery_label_id_3,as_service_label_id_0,as_service_label_id_1,as_service_label_id_2,as_service_label_id_3,sentiment_llm_label_id_0,sentiment_llm_label_id_1,sentiment_llm_label_id_2
139567621,148000,3555,5.0,304,23,2.0,3.0,25.0,62.0,6.0,4.0,27.0,55.0,0.0,0.0,6.0,86.0,0.0,0.0,13.0,79.0,1.0,3.0,22.0,66.0,1.0,0.0,0.0,91.0,11.0,19.0,62.0
86517373,350000,7458,4.8,1379,30,5.0,11.0,154.0,104.0,29.0,14.0,133.0,98.0,2.0,5.0,24.0,243.0,23.0,1.0,35.0,215.0,11.0,6.0,65.0,192.0,3.0,1.0,10.0,260.0,40.0,27.0,207.0
80657321,180000,4486,5.0,589,33,3.0,11.0,100.0,72.0,4.0,6.0,45.0,131.0,2.0,0.0,8.0,176.0,6.0,2.0,21.0,157.0,1.0,3.0,50.0,132.0,1.0,0.0,11.0,174.0,6.0,30.0,150.0
77225336,70000,1525,4.8,223,30,1.0,2.0,28.0,43.0,3.0,1.0,36.0,34.0,2.0,0.0,0.0,72.0,5.0,1.0,9.0,59.0,1.0,1.0,21.0,51.0,1.0,0.0,3.0,70.0,5.0,14.0,55.0
76776245,129000,6441,4.8,734,34,14.0,9.0,30.0,93.0,9.0,2.0,46.0,89.0,0.0,0.0,4.0,142.0,4.0,0.0,27.0,115.0,1.0,3.0,48.0,94.0,2.0,0.0,6.0,138.0,23.0,45.0,78.0
37887031,160000,1927,4.8,180,24,1.0,8.0,29.0,33.0,1.0,2.0,24.0,44.0,0.0,0.0,3.0,68.0,1.0,0.0,16.0,54.0,2.0,0.0,20.0,49.0,1.0,0.0,2.0,68.0,5.0,17.0,49.0
32802803,279000,1708,4.8,148,26,1.0,2.0,18.0,40.0,4.0,1.0,15.0,41.0,0.0,0.0,3.0,58.0,2.0,0.0,10.0,49.0,1.0,1.0,15.0,44.0,3.0,0.0,0.0,58.0,9.0,15.0,37.0
14655136,138000,2156,4.7,354,30,3.0,11.0,39.0,101.0,29.0,14.0,42.0,69.0,0.0,0.0,5.0,149.0,14.0,1.0,18.0,121.0,6.0,3.0,40.0,105.0,0.0,0.0,3.0,151.0,35.0,36.0,83.0
10920495,150000,7513,5.0,856,21,4.0,4.0,82.0,118.0,5.0,3.0,147.0,53.0,0.0,1.0,8.0,199.0,3.0,0.0,33.0,172.0,2.0,1.0,41.0,164.0,1.0,0.0,6.0,201.0,11.0,17.0,180.0
10392851,150000,7489,5.0,878,25,0.0,0.0,79.0,140.0,15.0,2.0,96.0,106.0,0.0,0.0,17.0,202.0,11.0,2.0,58.0,148.0,4.0,3.0,70.0,142.0,2.0,0.0,7.0,210.0,10.0,32.0,177.0
1864759,188000,2112,5.0,263,19,1.0,1.0,11.0,78.0,7.0,0.0,40.0,44.0,0.0,0.0,8.0,83.0,5.0,1.0,13.0,72.0,3.0,0.0,20.0,68.0,3.0,1.0,3.0,84.0,12.0,22.0,57.0
1750249,499000,10436,4.7,607,34,18.0,12.0,49.0,141.0,24.0,11.0,82.0,103.0,0.0,3.0,10.0,207.0,6.0,1.0,45.0,168.0,2.0,5.0,60.0,153.0,1.0,0.0,13.0,206.0,45.0,41.0,134.0
1453497,268000,944,4.8,82,24,0.0,0.0,7.0,24.0,1.0,0.0,10.0,20.0,0.0,0.0,2.0,29.0,0.0,0.0,10.0,21.0,1.0,0.0,11.0,19.0,0.0,0.0,2.0,29.0,2.0,2.0,27.0
278710197,47500,97,5.0,1,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
278491439,145000,105,4.8,4,22,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
278275283,120000,93,4.8,497,30,3.0,6.0,47.0,86.0,14.0,4.0,63.0,61.0,1.0,1.0,11.0,129.0,7.0,1.0,22.0,112.0,1.0,2.0,37.0,102.0,1.0,0.0,7.0,134.0,11.0,23.0,108.0
278275160,125000,161,5.0,14,25,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0
277420884,160000,68,5.0,4,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
276107155,900000,363,4.8,49,23,0.0,0.0,4.0,10.0,3.0,0.0,7.0,4.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,12.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,14.0,3.0,2.0,9.0
275599939,160000,2765,5.0,163,30,2.0,2.0,8.0,20.0,0.0,1.0,12.0,19.0,0.0,0.0,0.0,32.0,0.0,0.0,9.0,23.0,1.0,0.0,10.0,21.0,0.0,0.0,2.0,30.0,3.0,10.0,19.0
275138977,199000,275,4.8,36,37,0.0,0.0,4.0,7.0,1.0,0.0,4.0,6.0,0.0,0.0,1.0,10.0,1.0,0.0,3.0,7.0,1.0,0.0,4.0,6.0,0.0,0.0,1.0,10.0,2.0,1.0,8.0
275043092,159000,276,4.6,16,30,0.0,0.0,2.0,5.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,6.0,1.0,2.0,4.0
274242094,50000,89,5.0,4,30,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
272129446,169000,594,4.0,16,33,3.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,6.0,3.0,1.0,2.0
198572118,150000,326,5.0,32,3,0.0,0.0,2.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,6.0,1.0,2.0,3.0
198208145,130000,401,5.0,40,15,2.0,0.0,7.0,6.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,4.0,11.0,0.0,0.0,4.0,11.0,0.0,0.0,1.0,14.0,1.0,4.0,10.0
191782142,92000,581,5.0,36,26,0.0,0.0,5.0,6.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,5.0,6.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0
184419756,166000,310,5.0,25,21,0.0,0.0,10.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0
174605333,165000,1115,5.0,110,19,1.0,2.0,10.0,17.0,2.0,0.0,15.0,13.0,0.0,0.0,0.0,30.0,0.0,0.0,8.0,22.0,0.0,0.0,10.0,20.0,0.0,0.0,2.0,28.0,2.0,7.0,21.0
157432540,195000,1266,5.0,181,24,1.0,0.0,23.0,38.0,3.0,1.0,22.0,36.0,0.0,0.0,2.0,60.0,0.0,0.0,14.0,48.0,0.0,1.0,13.0,48.0,0.0,0.0,0.0,62.0,3.0,8.0,51.0
157255752,168000,3315,5.0,296,23,1.0,4.0,40.0,51.0,8.0,0.0,27.0,61.0,0.0,2.0,4.0,90.0,1.0,0.0,14.0,81.0,0.0,0.0,24.0,72.0,0.0,0.0,3.0,93.0,11.0,9.0,76.0
129355968,169000,501,5.0,79,42,1.0,0.0,21.0,11.0,0.0,0.0,8.0,25.0,0.0,0.0,0.0,33.0,0.0,0.0,4.0,29.0,0.0,0.0,8.0,25.0,0.0,0.0,2.0,31.0,1.0,6.0,26.0
76013378,319000,12761,5.0,1934,36,7.0,13.0,96.0,87.0,10.0,5.0,85.0,103.0,1.0,0.0,13.0,189.0,7.0,0.0,41.0,155.0,11.0,4.0,67.0,121.0,3.0,0.0,8.0,192.0,16.0,35.0,152.0
72615305,499000,1553,4.8,306,34,1.0,3.0,38.0,74.0,9.0,1.0,37.0,69.0,0.0,1.0,4.0,111.0,7.0,0.0,18.0,91.0,1.0,2.0,25.0,88.0,0.0,0.0,4.0,112.0,11.0,21.0,84.0
68059466,130000,651,4.8,63,25,0.0,2.0,6.0,7.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,14.0,0.0,0.0,2.0,13.0,0.0,0.0,3.0,12.0,1.0,4.0,10.0
55957270,98000,2683,4.8,402,23,0.0,2.0,49.0,68.0,12.0,2.0,27.0,78.0,0.0,1.0,1.0,117.0,4.0,0.0,14.0,101.0,1.0,2.0,23.0,93.0,1.0,0.0,5.0,113.0,12.0,23.0,84.0
30757177,129000,1805,4.7,141,30,1.0,3.0,26.0,33.0,11.0,2.0,11.0,39.0,0.0,0.0,2.0,61.0,4.0,1.0,9.0,49.0,4.0,2.0,11.0,46.0,2.0,0.0,1.0,60.0,15.0,12.0,36.0
12377498,110000,9239,5.0,1310,30,4.0,8.0,94.0,127.0,28.0,11.0,81.0,113.0,1.0,2.0,11.0,219.0,30.0,0.0,42.0,161.0,0.0,5.0,78.0,150.0,2.0,0.0,8.0,223.0,33.0,35.0,165.0
9687403,250000,8119,4.8,583,39,3.0,5.0,65.0,87.0,21.0,4.0,34.0,101.0,0.0,0.0,8.0,152.0,11.0,0.0,21.0,128.0,5.0,5.0,28.0,122.0,1.0,0.0,7.0,152.0,22.0,35.0,103.0
8886001,145000,14172,4.8,1556,30,7.0,14.0,81.0,158.0,36.0,17.0,110.0,97.0,1.0,3.0,12.0,244.0,29.0,4.0,41.0,186.0,5.0,6.0,91.0,158.0,3.0,0.0,11.0,246.0,41.0,42.0,177.0
924313,72000,476,4.8,54,33,0.0,1.0,6.0,10.0,2.0,3.0,5.0,7.0,0.0,0.0,0.0,17.0,2.0,0.0,1.0,14.0,0.0,1.0,3.0,13.0,0.0,0.0,1.0,16.0,2.0,4.0,11.0
278998287,129000,37,4.5,2,30,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
278192559,179000,112,5.0,4,23,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
277138921,180000,88,5.0,6,23,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
276886061,99000,43,5.0,297,22,0.0,1.0,30.0,43.0,2.0,2.0,23.0,47.0,0.0,0.0,5.0,69.0,3.0,0.0,9.0,62.0,0.0,0.0,17.0,57.0,0.0,0.0,5.0,69.0,3.0,7.0,64.0
274761882,155000,85,5.0,14,15,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
273958138,188000,173,5.0,6,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
273103346,189000,123,5.0,22,34,0.0,1.0,1.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,7.0,0.0,2.0,5.0
271495367,239000,662,5.0,33,25,0.0,2.0,2.0,5.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,6.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,9.0,1.0,2.0,6.0
210765544,150000,190,4.6,9,27,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
208561144,72000,160,5.0,8,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
206266518,190000,472,4.7,31,0,0.0,1.0,5.0,3.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,9.0,2.0,1.0,6.0
200772000,52000,46,5.0,1,30,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
184790643,299000,363,4.7,14,24,0.0,0.0,3.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,4.0
170708219,179000,2098,4.8,113,34,3.0,1.0,19.0,13.0,6.0,0.0,4.0,26.0,0.0,0.0,1.0,35.0,2.0,0.0,2.0,32.0,1.0,0.0,5.0,30.0,1.0,0.0,1.0,34.0,9.0,4.0,23.0
160370177,100000,345,5.0,30,24,0.0,1.0,3.0,4.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,7.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,7.0,0.0,0.0,8.0
107802188,108000,3037,5.0,334,23,2.0,1.0,56.0,89.0,2.0,1.0,40.0,105.0,0.0,0.0,2.0,146.0,0.0,1.0,25.0,122.0,2.0,2.0,32.0,112.0,1.0,0.0,5.0,142.0,6.0,30.0,112.0
90985718,123000,2786,5.0,264,23,2.0,4.0,32.0,48.0,6.0,1.0,21.0,58.0,0.0,2.0,5.0,79.0,10.0,2.0,16.0,58.0,1.0,1.0,24.0,60.0,1.0,0.0,2.0,83.0,10.0,21.0,55.0
86270920,75000,665,4.8,86,16,1.0,0.0,11.0,21.0,5.0,0.0,3.0,25.0,0.0,0.0,1.0,32.0,0.0,0.0,4.0,29.0,1.0,0.0,4.0,28.0,2.0,0.0,3.0,28.0,7.0,8.0,18.0
75948573,139000,155,4.8,27,25,0.0,0.0,6.0,5.0,0.0,0.0,3.0,8.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,10.0,0.0,1.0,10.0
66619715,98000,8730,4.8,952,23,5.0,13.0,61.0,69.0,11.0,2.0,44.0,91.0,1.0,2.0,4.0,141.0,3.0,1.0,27.0,117.0,3.0,2.0,34.0,109.0,2.0,0.0,8.0,138.0,15.0,29.0,104.0
52788074,85000,1171,5.0,208,30,1.0,2.0,24.0,44.0,3.0,2.0,25.0,41.0,0.0,0.0,1.0,70.0,4.0,0.0,7.0,60.0,4.0,1.0,17.0,49.0,1.0,0.0,1.0,69.0,7.0,10.0,54.0
44251089,38000,310,5.0,49,8,2.0,1.0,6.0,7.0,1.0,0.0,5.0,10.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,14.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,16.0,4.0,2.0,10.0
7718737,148000,11919,4.8,1040,30,12.0,13.0,77.0,97.0,22.0,6.0,51.0,120.0,0.0,6.0,7.0,186.0,15.0,1.0,28.0,155.0,5.0,8.0,51.0,135.0,3.0,0.0,7.0,189.0,35.0,42.0,122.0
1702825,54000,2981,4.8,195,30,4.0,8.0,29.0,28.0,2.0,0.0,22.0,45.0,0.0,0.0,2.0,67.0,2.0,0.0,11.0,56.0,2.0,0.0,15.0,52.0,0.0,0.0,2.0,67.0,7.0,9.0,53.0
1699263,188000,4388,4.7,233,25,4.0,0.0,53.0,40.0,4.0,5.0,17.0,71.0,0.0,1.0,1.0,95.0,5.0,0.0,9.0,83.0,2.0,1.0,15.0,79.0,1.0,0.0,3.0,93.0,14.0,8.0,75.0
347334,100000,24533,4.7,1341,26,1.0,5.0,83.0,113.0,19.0,10.0,70.0,103.0,2.0,1.0,9.0,190.0,16.0,0.0,35.0,151.0,5.0,3.0,47.0,147.0,1.0,0.0,10.0,191.0,24.0,25.0,153.0
278813668,189000,82,4.6,5,32,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
278690049,178000,99,4.5,4,24,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
278315209,35000,633,4.8,39,2,0.0,0.0,5.0,12.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,17.0,1.0,0.0,2.0,14.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,17.0,1.0,2.0,14.0
277875592,110000,558,5.0,84,21,0.0,0.0,8.0,12.0,1.0,1.0,8.0,10.0,0.0,0.0,0.0,20.0,1.0,0.0,5.0,14.0,0.0,1.0,3.0,16.0,0.0,0.0,0.0,20.0,4.0,2.0,14.0
276933748,386000,581,5.0,2,23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
275900290,40000,32,4.6,50,25,3.0,2.0,10.0,6.0,3.0,1.0,4.0,13.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,20.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,21.0,3.0,4.0,14.0
275899500,80000,22,5.0,1,8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
272111582,96000,224,5.0,17,23,1.0,1.0,2.0,4.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,8.0,3.0,2.0,3.0
271950414,58000,160,4.7,15,30,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
271414262,92000,273,5.0,14,30,0.0,0.0,3.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
262664014,220000,372,5.0,28,5,0.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0
251547360,159000,301,4.8,12,26,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0
209389165,2000,10599,3.0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
206678865,168000,2938,5.0,146,23,0.0,0.0,17.0,19.0,0.0,1.0,10.0,25.0,0.0,0.0,0.0,36.0,0.0,0.0,6.0,30.0,2.0,0.0,6.0,28.0,1.0,0.0,0.0,35.0,2.0,8.0,26.0
204631110,25000,978,4.8,43,0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0
202879282,115000,84,4.5,8,26,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0
178294073,295000,2221,4.8,223,0,5.0,2.0,36.0,45.0,4.0,1.0,31.0,52.0,3.0,1.0,0.0,84.0,2.0,0.0,5.0,81.0,0.0,2.0,13.0,73.0,0.0,0.0,4.0,84.0,10.0,10.0,68.0
113530805,108000,12174,4.8,1529,30,4.0,9.0,105.0,150.0,24.0,21.0,92.0,131.0,2.0,2.0,10.0,254.0,29.0,3.0,52.0,184.0,4.0,5.0,87.0,172.0,1.0,0.0,10.0,257.0,37.0,48.0,183.0
89402951,228000,465,4.6,70,25,0.0,0.0,1.0,34.0,3.0,1.0,15.0,16.0,0.0,1.0,1.0,33.0,5.0,0.0,6.0,24.0,0.0,0.0,11.0,24.0,1.0,0.0,0.0,34.0,7.0,7.0,21.0
85923342,168000,4359,5.0,278,23,5.0,5.0,38.0,40.0,5.0,2.0,15.0,66.0,0.0,1.0,3.0,84.0,3.0,0.0,14.0,71.0,3.0,2.0,15.0,68.0,1.0,0.0,3.0,84.0,15.0,18.0,55.0
19662184,98000,3483,4.8,481,30,3.0,3.0,59.0,110.0,24.0,7.0,57.0,87.0,0.0,1.0,2.0,172.0,9.0,0.0,30.0,136.0,5.0,4.0,44.0,122.0,5.0,0.0,6.0,164.0,28.0,29.0,118.0
10227724,110000,581,5.0,33,24,1.0,3.0,12.0,23.0,2.0,0.0,25.0,12.0,0.0,1.0,6.0,32.0,1.0,0.0,13.0,25.0,2.0,0.0,17.0,20.0,0.0,0.0,1.0,38.0,4.0,3.0,32.0
4371159,446000,4527,4.5,67,28,5.0,3.0,83.0,74.0,18.0,2.0,41.0,104.0,0.0,0.0,9.0,156.0,9.0,0.0,29.0,127.0,5.0,2.0,40.0,118.0,3.0,0.0,9.0,153.0,22.0,19.0,124.0
3048355,109000,4447,4.8,441,23,3.0,3.0,63.0,57.0,9.0,6.0,29.0,82.0,0.0,0.0,0.0,126.0,5.0,0.0,16.0,105.0,1.0,3.0,21.0,101.0,2.0,0.0,6.0,118.0,15.0,17.0,94.0
278880909,125000,59,5.0,2,32,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
278064377,99000,232,5.0,5,23,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0
277827033,299000,232,4.8,435,22,3.0,8.0,60.0,57.0,6.0,2.0,60.0,60.0,0.0,0.0,1.0,127.0,4.0,0.0,13.0,111.0,4.0,2.0,27.0,95.0,1.0,1.0,4.0,122.0,14.0,24.0,90.0
277499663,249000,166,5.0,12,33,0.0,1.0,3.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,6.0,0.0,1.0,5.0
277483610,330000,12,4.0,2,9,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
277135761,109000,57,4.5,4,20,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
276377313,215000,258,4.8,18,24,0.0,1.0,3.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,6.0,1.0,1.0,4.0
275354839,95000,491,5.0,21,32,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
275034837,169000,37,5.0,2,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
274845339,86000,585,4.7,11,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
274546134,160000,48,5.0,5,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
274545381,65000,72,5.0,10,22,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
274069251,118000,418,5.0,6,30,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
273359952,179000,44,5.0,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
272349560,259000,1052,5.0,75,23,0.0,0.0,8.0,16.0,2.0,0.0,12.0,10.0,0.0,0.0,4.0,20.0,1.0,0.0,6.0,17.0,0.0,1.0,8.0,15.0,0.0,0.0,0.0,24.0,2.0,4.0,18.0
270847918,245000,783,4.7,529,33,5.0,11.0,56.0,99.0,28.0,7.0,55.0,81.0,1.0,5.0,7.0,158.0,10.0,2.0,22.0,137.0,4.0,5.0,41.0,121.0,3.0,0.0,4.0,164.0,34.0,26.0,111.0
263109178,135000,35,4.8,4,32,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
