ID,Seller ID,Name,Price (After Discount),Price (Before Discount),Sales Count,Rating Average,Number Reviews,Discount Rate,URL
274948226,53660,"Dạy Con Trong ""Hoang Mang"" - Tập 1 (Tái Bản 2024)",142800,168000,98,5.0,5,15,https://tiki.vn/day-con-trong-hoang-mang-tap-1-tai-ban-2024-p274948226.html?spid=274948227
274320365,1,Hán Việt Tự Điển (Vàng),136700,185000,51,5.0,1,26,https://tiki.vn/han-viet-tu-dien-vang-p274320365.html?spid=274320366
273355948,1,Sách Bình Minh U Uẩn,92000,109000,161,5.0,21,16,https://tiki.vn/sach-binh-minh-u-uan-p273355948.html?spid=273355951
270466770,1,Sách Sống Như Những Cái Cây - Những Bài Học Nhỏ Để Có Nguồn Hạnh Phúc Bất Tận,64000,70000,194,5.0,286,9,https://tiki.vn/sach-song-nhu-nhung-cai-cay-nhung-bai-hoc-nho-de-co-nguon-hanh-phuc-bat-tan-p270466770.html?spid=270466773
243223577,2953,Khởi Nghiệp Kinh Doanh Cà Phê - 8 Bước Xây Dựng Thành Công Từ Con Số 0 - Bí Quyết Mở Quán Cafe Đông Khách,169000,199000,1702,4.8,72,15,https://tiki.vn/khoi-nghiep-kinh-doanh-ca-phe-8-buoc-xay-dung-thanh-cong-tu-con-so-0-bi-quyet-mo-quan-cafe-dong-khach-p243223577.html?spid=243223578
199547421,1,Sách Càng Độc Lập Càng Cao Quý (Tái bản),94300,149000,837,4.6,44,37,https://tiki.vn/sach-cang-doc-lap-cang-cao-quy-tai-ban-p199547421.html?spid=199547422
196932335,1,Sách Đi khi ta còn trẻ,84000,120000,911,4.8,74,30,https://tiki.vn/sach-di-khi-ta-con-tre-p196932335.html?spid=196932338
195623935,1,Truyện tranh tuổi thần tiên - Đàn ngỗng trời,10000,15000,64,5.0,2,33,https://tiki.vn/truyen-tranh-tuoi-than-tien-dan-ngong-troi-p195623935.html?spid=195623936
195623886,1,"Truyện tranh tuổi thần tiên - Cáo, thỏ và gà trống",11800,15000,150,4.5,2,21,https://tiki.vn/truyen-tranh-tuoi-than-tien-cao-tho-va-ga-trong-p195623886.html?spid=195623891
184629090,1,Sách Lấy Nước Đường Xa,73800,99000,485,5.0,47,25,https://tiki.vn/sach-lay-nuoc-duong-xa-bia-cung-p184629090.html?spid=184629091
170706992,1,Thám Tử Lừng Danh Conan: Hồ Sơ Tuyệt Mật - Shuichi Akai & Toru Amuro,117000,120000,650,5.0,171,3,https://tiki.vn/tham-tu-lung-danh-conan-ho-so-tuyet-mat-shuichi-akai-toru-amuro-p170706992.html?spid=170706993
163902730,1,Sách Tam Quốc Di Sự,76500,170000,102,5.0,10,55,https://tiki.vn/sach-tam-quoc-di-su-p163902730.html?spid=163902731
161383835,1,Sách Nhân Tố Enzyme - Minh Họa (Tái Bản),74200,99000,303,5.0,11,25,https://tiki.vn/sach-nhan-to-enzyme-minh-hoa-tai-ban-p161383835.html?spid=161383836
152046709,1,Sách Kĩ Năng Xã Hội Cho Học Sinh Tiểu Học - Tư Duy Tích Cực,81700,86000,179,5.0,8,5,https://tiki.vn/sach-ki-nang-xa-hoi-cho-hoc-sinh-tieu-hoc-tu-duy-tich-cuc-p152046709.html?spid=152046710
150838230,1,Sách Everybody Writes - Ai Rồi Cũng Viết (Cuốn Cẩm Nang Giúp Bạn Viết Content “Chất Như Nước Cất”),130300,179000,998,5.0,85,27,https://tiki.vn/sach-everybody-writes-ai-roi-cung-viet-cuon-cam-nang-giup-ban-viet-content-chat-nhu-nuoc-cat-p150838230.html?spid=150838231
111285054,1,Sách Quẳng Gánh Lo Đi & Vui Sống (Tái Bản),66220,86000,2742,5.0,245,23,https://tiki.vn/sach-quang-ganh-lo-di-vui-song-tai-ban-p111285054.html?spid=111285055
90866363,1,Sách Thanh Dạ Văn Chung (Tái Bản),39000,50000,507,5.0,61,22,https://tiki.vn/sach-thanh-da-van-chung-tai-ban-p90866363.html?spid=90866364
79104678,1,Sách Những Bộ Óc Vĩ Đại Thần Đồng Âm Nhạc Mozart,41500,65000,35,4.3,3,36,https://tiki.vn/sach-nhung-bo-oc-vi-dai-than-dong-am-nhac-mozart-p79104678.html?spid=79104679
74460137,1,Sách Bí Quyết Áp Dụng 7 Thói Quen Của Bạn Trẻ Thành Đạt (Khổ Nhỏ) (Tái Bản 2020),83160,108000,3557,4.8,408,23,https://tiki.vn/sach-bi-quyet-ap-dung-7-thoi-quen-cua-ban-tre-thanh-dat-kho-nho-tai-ban-2020-p74460137.html?spid=74460138
58971672,1,Sách The Best of Chicken Soup - Tuyển Tập Những Câu Chuyện Hay Nhất (Song Ngữ)(Tái Bản 2020) ,106260,138000,1581,5.0,214,23,https://tiki.vn/sach-the-best-of-chicken-soup-tuyen-tap-nhung-cau-chuyen-hay-nhat-song-ngu-tai-ban-2020-p58971672.html?spid=58971673
47142043,1,Sách 2000 Từ Vựng Cần Thiết Cho Kỳ Thi Năng Lực Nhật Ngữ N3,99000,130000,1953,5.0,152,24,https://tiki.vn/sach-2000-tu-vung-can-thiet-cho-ky-thi-nang-luc-nhat-ngu-n3-p47142043.html?spid=47142044
22881835,53660,Cambridge English Flyers 1 for Revised Exam from 2018 Student's Book,130100,143000,881,4.7,107,9,https://tiki.vn/cambridge-english-flyers-1-for-revised-exam-from-2018-student-s-book-p22881835.html?spid=22881836
21435658,1,Sách Mèo Chiến Binh - Bí Mật Rừng Sâu,75600,108000,458,4.7,33,30,https://tiki.vn/sach-meo-chien-binh-bi-mat-rung-sau-p21435658.html?spid=21435659
10371573,1,Sách PACE Books - Thách thức sáng tạo (The Innovator's Dilemma) - Clayton M. Christensen,113000,155000,401,4.5,10,27,https://tiki.vn/sach-pace-books-thach-thuc-sang-tao-the-innovator-s-dilemma-clayton-m-christensen-p10371573.html?spid=10371574
3717993,1,Sách Kỷ Luật Tích Cực Trong Lớp Học,62700,82000,2239,5.0,102,24,https://tiki.vn/sach-ky-luat-tich-cuc-trong-lop-hoc-p3717993.html?spid=3717995
1443167,1,Sách Phương Pháp Ăn Dặm Bé Chỉ Huy (Baby Led-Weaning) (Tái Bản),77300,99000,9391,4.7,274,22,https://tiki.vn/sach-phuong-phap-an-dam-be-chi-huy-baby-led-weaning-ta-i-ban-p1443167.html?spid=1444479
279160732,311829,Kinh tế Sài Gòn Xuân Bính Ngọ 2026,75000,75000,12,5.0,3,0,https://tiki.vn/kinh-te-sai-gon-xuan-binh-ngo-2026-p279160732.html?spid=279160733
278860289,53660,Sách Nguyễn Nhật Ánh - Cô Bé Hàng Xóm Và Bốn Viên Kẹo - Bìa Cứng - Tặng Kèm Random 1 Trong 4 Mẫu Bookmark + Sticker + Sổ Vẽ,160000,200000,185,5.0,8,20,https://tiki.vn/sach-co-be-hang-xom-va-bon-vien-keo-bia-cung-tang-kem-random-1-trong-4-mau-bookmark-sticker-so-ve-p278860289.html?spid=278860290
278843762,1,Di Sản Tư tưởng Ả Rập Trong Dòng Chảy Lịch Sử Nhân Loại,152000,230000,36,5.0,1,34,https://tiki.vn/di-san-tu-tuong-a-rap-trong-dong-chay-lich-su-nhan-loai-p278843762.html?spid=278843763
278842696,1,Dị Văn Lục,148900,209000,54,5.0,3,29,https://tiki.vn/di-van-luc-p278842696.html?spid=278842697
278619827,1,Sách Bí Mật Của Thiên Thần,129500,185000,46,4.8,6,30,https://tiki.vn/sach-bi-mat-cua-thien-than-p278619827.html?spid=278619829
278520574,1,Dấu Ấn Hoàng Gia - Tập 30,28000,30000,92,5.0,2,7,https://tiki.vn/dau-an-hoang-gia-tap-30-p278520574.html?spid=278520577
278468121,336065,Sách liệu pháp dinh dưỡng cho mọi loại bệnh ( chính hãng Nowlife),240000,250000,410,5.0,19,4,https://tiki.vn/sach-lieu-phap-dinh-duong-cho-moi-loai-benh-chinh-hang-nowlife-p278468121.html?spid=278468122
278016081,1,Sách Lời Nguyền Chân Ái,137830,179000,85,4.5,9,23,https://tiki.vn/sach-loi-nguyen-chan-ai-p278016081.html?spid=278016082
277916772,336065,Bộ sách -  Gieo mầm nhân cách ( Tủ tế nhưng đừng dại khờ + Đắc nhân tâm cho trẻ),250000,250000,59,5.0,1,0,https://tiki.vn/bo-sach-gieo-mam-nhan-cach-tu-te-nhung-dung-dai-kho-dac-nhan-tam-cho-tre-p277916772.html?spid=277916773
277568532,1,Sách Thầy Cúng Kể Chuyện Trừ Tà – Tổng Hợp 100 Câu Chuyện Ma Quái,122430,159000,35,5.0,1,23,https://tiki.vn/sach-thay-cung-ke-chuyen-tru-ta-tong-hop-100-cau-chuyen-ma-quai-p277568532.html?spid=277568534
277381977,1,Sách Việt Nam Sử Luận - Góc Nhìn Đa Chiều,152000,210000,34,5.0,2,28,https://tiki.vn/sach-viet-nam-su-luan-goc-nhin-da-chieu-p277381977.html?spid=277459802
