Price (Before Discount),Sales Count,Rating Average,Number Reviews,Discount Rate,as_content_label_id_0,as_content_label_id_1,as_content_label_id_2,as_content_label_id_3,as_physical_label_id_0,as_physical_label_id_1,as_physical_label_id_2,as_physical_label_id_3,as_price_label_id_0,as_price_label_id_1,as_price_label_id_2,as_price_label_id_3,as_packaging_label_id_0,as_packaging_label_id_1,as_packaging_label_id_2,as_packaging_label_id_3,as_delivery_label_id_0,as_delivery_label_id_1,as_delivery_label_id_2,as_delivery_label_id_3,as_service_label_id_0,as_service_label_id_1,as_service_label_id_2,as_service_label_id_3
47500,97,5.0,1,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
145000,105,4.8,4,22,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
120000,93,4.8,497,30,3.0,6.0,47.0,86.0,14.0,4.0,63.0,61.0,1.0,1.0,11.0,129.0,7.0,1.0,22.0,112.0,1.0,2.0,37.0,102.0,1.0,0.0,7.0,134.0
125000,161,5.0,14,25,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0
160000,68,5.0,4,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
900000,363,4.8,49,23,0.0,0.0,4.0,10.0,3.0,0.0,7.0,4.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,12.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,14.0
160000,2765,5.0,163,30,2.0,2.0,8.0,20.0,0.0,1.0,12.0,19.0,0.0,0.0,0.0,32.0,0.0,0.0,9.0,23.0,1.0,0.0,10.0,21.0,0.0,0.0,2.0,30.0
199000,275,4.8,36,37,0.0,0.0,4.0,7.0,1.0,0.0,4.0,6.0,0.0,0.0,1.0,10.0,1.0,0.0,3.0,7.0,1.0,0.0,4.0,6.0,0.0,0.0,1.0,10.0
159000,276,4.6,16,30,0.0,0.0,2.0,5.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,6.0
50000,89,5.0,4,30,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
169000,594,4.0,16,33,3.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,6.0
150000,326,5.0,32,3,0.0,0.0,2.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,6.0
130000,401,5.0,40,15,2.0,0.0,7.0,6.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,4.0,11.0,0.0,0.0,4.0,11.0,0.0,0.0,1.0,14.0
92000,581,5.0,36,26,0.0,0.0,5.0,6.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,5.0,6.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,11.0
166000,310,5.0,25,21,0.0,0.0,10.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,12.0
165000,1115,5.0,110,19,1.0,2.0,10.0,17.0,2.0,0.0,15.0,13.0,0.0,0.0,0.0,30.0,0.0,0.0,8.0,22.0,0.0,0.0,10.0,20.0,0.0,0.0,2.0,28.0
195000,1266,5.0,181,24,1.0,0.0,23.0,38.0,3.0,1.0,22.0,36.0,0.0,0.0,2.0,60.0,0.0,0.0,14.0,48.0,0.0,1.0,13.0,48.0,0.0,0.0,0.0,62.0
168000,3315,5.0,296,23,1.0,4.0,40.0,51.0,8.0,0.0,27.0,61.0,0.0,2.0,4.0,90.0,1.0,0.0,14.0,81.0,0.0,0.0,24.0,72.0,0.0,0.0,3.0,93.0
169000,501,5.0,79,42,1.0,0.0,21.0,11.0,0.0,0.0,8.0,25.0,0.0,0.0,0.0,33.0,0.0,0.0,4.0,29.0,0.0,0.0,8.0,25.0,0.0,0.0,2.0,31.0
319000,12761,5.0,1934,36,7.0,13.0,96.0,87.0,10.0,5.0,85.0,103.0,1.0,0.0,13.0,189.0,7.0,0.0,41.0,155.0,11.0,4.0,67.0,121.0,3.0,0.0,8.0,192.0
499000,1553,4.8,306,34,1.0,3.0,38.0,74.0,9.0,1.0,37.0,69.0,0.0,1.0,4.0,111.0,7.0,0.0,18.0,91.0,1.0,2.0,25.0,88.0,0.0,0.0,4.0,112.0
130000,651,4.8,63,25,0.0,2.0,6.0,7.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,14.0,0.0,0.0,2.0,13.0,0.0,0.0,3.0,12.0
98000,2683,4.8,402,23,0.0,2.0,49.0,68.0,12.0,2.0,27.0,78.0,0.0,1.0,1.0,117.0,4.0,0.0,14.0,101.0,1.0,2.0,23.0,93.0,1.0,0.0,5.0,113.0
129000,1805,4.7,141,30,1.0,3.0,26.0,33.0,11.0,2.0,11.0,39.0,0.0,0.0,2.0,61.0,4.0,1.0,9.0,49.0,4.0,2.0,11.0,46.0,2.0,0.0,1.0,60.0
110000,9239,5.0,1310,30,4.0,8.0,94.0,127.0,28.0,11.0,81.0,113.0,1.0,2.0,11.0,219.0,30.0,0.0,42.0,161.0,0.0,5.0,78.0,150.0,2.0,0.0,8.0,223.0
250000,8119,4.8,583,39,3.0,5.0,65.0,87.0,21.0,4.0,34.0,101.0,0.0,0.0,8.0,152.0,11.0,0.0,21.0,128.0,5.0,5.0,28.0,122.0,1.0,0.0,7.0,152.0
145000,14172,4.8,1556,30,7.0,14.0,81.0,158.0,36.0,17.0,110.0,97.0,1.0,3.0,12.0,244.0,29.0,4.0,41.0,186.0,5.0,6.0,91.0,158.0,3.0,0.0,11.0,246.0
72000,476,4.8,54,33,0.0,1.0,6.0,10.0,2.0,3.0,5.0,7.0,0.0,0.0,0.0,17.0,2.0,0.0,1.0,14.0,0.0,1.0,3.0,13.0,0.0,0.0,1.0,16.0
129000,37,4.5,2,30,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
179000,112,5.0,4,23,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
180000,88,5.0,6,23,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
99000,43,5.0,297,22,0.0,1.0,30.0,43.0,2.0,2.0,23.0,47.0,0.0,0.0,5.0,69.0,3.0,0.0,9.0,62.0,0.0,0.0,17.0,57.0,0.0,0.0,5.0,69.0
155000,85,5.0,14,15,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0
188000,173,5.0,6,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
189000,123,5.0,22,34,0.0,1.0,1.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,7.0
239000,662,5.0,33,25,0.0,2.0,2.0,5.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,6.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,9.0
150000,190,4.6,9,27,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
72000,160,5.0,8,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
190000,472,4.7,31,0,0.0,1.0,5.0,3.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,9.0
52000,46,5.0,1,30,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
299000,363,4.7,14,24,0.0,0.0,3.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0
179000,2098,4.8,113,34,3.0,1.0,19.0,13.0,6.0,0.0,4.0,26.0,0.0,0.0,1.0,35.0,2.0,0.0,2.0,32.0,1.0,0.0,5.0,30.0,1.0,0.0,1.0,34.0
100000,345,5.0,30,24,0.0,1.0,3.0,4.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,7.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,7.0
108000,3037,5.0,334,23,2.0,1.0,56.0,89.0,2.0,1.0,40.0,105.0,0.0,0.0,2.0,146.0,0.0,1.0,25.0,122.0,2.0,2.0,32.0,112.0,1.0,0.0,5.0,142.0
123000,2786,5.0,264,23,2.0,4.0,32.0,48.0,6.0,1.0,21.0,58.0,0.0,2.0,5.0,79.0,10.0,2.0,16.0,58.0,1.0,1.0,24.0,60.0,1.0,0.0,2.0,83.0
75000,665,4.8,86,16,1.0,0.0,11.0,21.0,5.0,0.0,3.0,25.0,0.0,0.0,1.0,32.0,0.0,0.0,4.0,29.0,1.0,0.0,4.0,28.0,2.0,0.0,3.0,28.0
139000,155,4.8,27,25,0.0,0.0,6.0,5.0,0.0,0.0,3.0,8.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,10.0
98000,8730,4.8,952,23,5.0,13.0,61.0,69.0,11.0,2.0,44.0,91.0,1.0,2.0,4.0,141.0,3.0,1.0,27.0,117.0,3.0,2.0,34.0,109.0,2.0,0.0,8.0,138.0
85000,1171,5.0,208,30,1.0,2.0,24.0,44.0,3.0,2.0,25.0,41.0,0.0,0.0,1.0,70.0,4.0,0.0,7.0,60.0,4.0,1.0,17.0,49.0,1.0,0.0,1.0,69.0
38000,310,5.0,49,8,2.0,1.0,6.0,7.0,1.0,0.0,5.0,10.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,14.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,16.0
148000,11919,4.8,1040,30,12.0,13.0,77.0,97.0,22.0,6.0,51.0,120.0,0.0,6.0,7.0,186.0,15.0,1.0,28.0,155.0,5.0,8.0,51.0,135.0,3.0,0.0,7.0,189.0
54000,2981,4.8,195,30,4.0,8.0,29.0,28.0,2.0,0.0,22.0,45.0,0.0,0.0,2.0,67.0,2.0,0.0,11.0,56.0,2.0,0.0,15.0,52.0,0.0,0.0,2.0,67.0
188000,4388,4.7,233,25,4.0,0.0,53.0,40.0,4.0,5.0,17.0,71.0,0.0,1.0,1.0,95.0,5.0,0.0,9.0,83.0,2.0,1.0,15.0,79.0,1.0,0.0,3.0,93.0
100000,24533,4.7,1341,26,1.0,5.0,83.0,113.0,19.0,10.0,70.0,103.0,2.0,1.0,9.0,190.0,16.0,0.0,35.0,151.0,5.0,3.0,47.0,147.0,1.0,0.0,10.0,191.0
189000,82,4.6,5,32,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
178000,99,4.5,4,24,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35000,633,4.8,39,2,0.0,0.0,5.0,12.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,17.0,1.0,0.0,2.0,14.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,17.0
110000,558,5.0,84,21,0.0,0.0,8.0,12.0,1.0,1.0,8.0,10.0,0.0,0.0,0.0,20.0,1.0,0.0,5.0,14.0,0.0,1.0,3.0,16.0,0.0,0.0,0.0,20.0
386000,581,5.0,2,23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40000,32,4.6,50,25,3.0,2.0,10.0,6.0,3.0,1.0,4.0,13.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,20.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,21.0
80000,22,5.0,1,8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
96000,224,5.0,17,23,1.0,1.0,2.0,4.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,8.0
58000,160,4.7,15,30,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
92000,273,5.0,14,30,0.0,0.0,3.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0
220000,372,5.0,28,5,0.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0
159000,301,4.8,12,26,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0
2000,10599,3.0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
168000,2938,5.0,146,23,0.0,0.0,17.0,19.0,0.0,1.0,10.0,25.0,0.0,0.0,0.0,36.0,0.0,0.0,6.0,30.0,2.0,0.0,6.0,28.0,1.0,0.0,0.0,35.0
25000,978,4.8,43,0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
115000,84,4.5,8,26,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
295000,2221,4.8,223,0,5.0,2.0,36.0,45.0,4.0,1.0,31.0,52.0,3.0,1.0,0.0,84.0,2.0,0.0,5.0,81.0,0.0,2.0,13.0,73.0,0.0,0.0,4.0,84.0
108000,12174,4.8,1529,30,4.0,9.0,105.0,150.0,24.0,21.0,92.0,131.0,2.0,2.0,10.0,254.0,29.0,3.0,52.0,184.0,4.0,5.0,87.0,172.0,1.0,0.0,10.0,257.0
228000,465,4.6,70,25,0.0,0.0,1.0,34.0,3.0,1.0,15.0,16.0,0.0,1.0,1.0,33.0,5.0,0.0,6.0,24.0,0.0,0.0,11.0,24.0,1.0,0.0,0.0,34.0
168000,4359,5.0,278,23,5.0,5.0,38.0,40.0,5.0,2.0,15.0,66.0,0.0,1.0,3.0,84.0,3.0,0.0,14.0,71.0,3.0,2.0,15.0,68.0,1.0,0.0,3.0,84.0
98000,3483,4.8,481,30,3.0,3.0,59.0,110.0,24.0,7.0,57.0,87.0,0.0,1.0,2.0,172.0,9.0,0.0,30.0,136.0,5.0,4.0,44.0,122.0,5.0,0.0,6.0,164.0
110000,581,5.0,33,24,1.0,3.0,12.0,23.0,2.0,0.0,25.0,12.0,0.0,1.0,6.0,32.0,1.0,0.0,13.0,25.0,2.0,0.0,17.0,20.0,0.0,0.0,1.0,38.0
446000,4527,4.5,67,28,5.0,3.0,83.0,74.0,18.0,2.0,41.0,104.0,0.0,0.0,9.0,156.0,9.0,0.0,29.0,127.0,5.0,2.0,40.0,118.0,3.0,0.0,9.0,153.0
109000,4447,4.8,441,23,3.0,3.0,63.0,57.0,9.0,6.0,29.0,82.0,0.0,0.0,0.0,126.0,5.0,0.0,16.0,105.0,1.0,3.0,21.0,101.0,2.0,0.0,6.0,118.0
125000,59,5.0,2,32,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
99000,232,5.0,5,23,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0
299000,232,4.8,435,22,3.0,8.0,60.0,57.0,6.0,2.0,60.0,60.0,0.0,0.0,1.0,127.0,4.0,0.0,13.0,111.0,4.0,2.0,27.0,95.0,1.0,1.0,4.0,122.0
249000,166,5.0,12,33,0.0,1.0,3.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,6.0
330000,12,4.0,2,9,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
109000,57,4.5,4,20,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
215000,258,4.8,18,24,0.0,1.0,3.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,6.0
95000,491,5.0,21,32,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0
169000,37,5.0,2,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
86000,585,4.7,11,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
160000,48,5.0,5,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
65000,72,5.0,10,22,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0
118000,418,5.0,6,30,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
179000,44,5.0,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
259000,1052,5.0,75,23,0.0,0.0,8.0,16.0,2.0,0.0,12.0,10.0,0.0,0.0,4.0,20.0,1.0,0.0,6.0,17.0,0.0,1.0,8.0,15.0,0.0,0.0,0.0,24.0
245000,783,4.7,529,33,5.0,11.0,56.0,99.0,28.0,7.0,55.0,81.0,1.0,5.0,7.0,158.0,10.0,2.0,22.0,137.0,4.0,5.0,41.0,121.0,3.0,0.0,4.0,164.0
135000,35,4.8,4,32,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
159000,412,4.6,16,28,0.0,0.0,1.0,5.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,6.0
110000,245,5.0,17,27,0.0,2.0,4.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0
200000,340,4.8,64,29,0.0,0.0,3.0,26.0,2.0,1.0,17.0,9.0,0.0,0.0,10.0,19.0,1.0,0.0,7.0,21.0,0.0,0.0,14.0,15.0,1.0,0.0,2.0,26.0
75000,178,5.0,10,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
145000,11775,5.0,2113,26,3.0,9.0,94.0,210.0,10.0,5.0,154.0,147.0,1.0,3.0,37.0,275.0,12.0,3.0,75.0,226.0,21.0,5.0,121.0,169.0,4.0,1.0,21.0,290.0
145000,4059,4.8,371,42,1.0,5.0,40.0,83.0,14.0,5.0,35.0,75.0,0.0,0.0,4.0,125.0,7.0,0.0,27.0,95.0,5.0,1.0,23.0,100.0,0.0,0.0,3.0,126.0
99000,133,5.0,13,19,0.0,0.0,3.0,4.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,7.0
48000,2307,5.0,417,0,2.0,0.0,10.0,139.0,3.0,3.0,70.0,75.0,1.0,1.0,4.0,145.0,2.0,0.0,41.0,108.0,4.0,1.0,56.0,90.0,2.0,0.0,5.0,144.0
169000,498,4.8,43,25,0.0,2.0,7.0,9.0,1.0,0.0,4.0,13.0,0.0,0.0,1.0,17.0,0.0,0.0,3.0,15.0,0.0,0.0,4.0,14.0,0.0,0.0,1.0,17.0
169000,1725,4.7,180,30,3.0,2.0,35.0,42.0,6.0,0.0,9.0,67.0,1.0,2.0,2.0,77.0,4.0,0.0,8.0,70.0,1.0,2.0,11.0,68.0,1.0,0.0,2.0,79.0
108000,334,5.0,18,24,0.0,0.0,4.0,6.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,9.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,10.0
239000,3943,4.8,210,33,9.0,4.0,15.0,35.0,4.0,1.0,15.0,43.0,0.0,0.0,1.0,62.0,0.0,0.0,14.0,49.0,2.0,0.0,10.0,51.0,1.0,1.0,3.0,58.0
356000,4245,5.0,673,10,1.0,0.0,29.0,152.0,5.0,4.0,109.0,64.0,0.0,1.0,5.0,176.0,1.0,0.0,43.0,138.0,5.0,2.0,70.0,105.0,3.0,0.0,9.0,170.0
129000,1903,4.5,93,17,1.0,2.0,15.0,43.0,23.0,5.0,16.0,17.0,1.0,2.0,4.0,54.0,4.0,1.0,8.0,48.0,1.0,2.0,21.0,37.0,0.0,0.0,2.0,59.0
100000,8776,4.8,484,26,4.0,5.0,22.0,106.0,11.0,4.0,65.0,57.0,0.0,2.0,8.0,127.0,5.0,0.0,20.0,112.0,5.0,1.0,42.0,89.0,0.0,0.0,6.0,131.0
198000,190,5.0,14,18,0.0,0.0,2.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0
149000,11,5.0,2,12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
135000,27,5.0,16,13,0.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,5.0
155000,60,5.0,5,23,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
36000,279,5.0,7,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
400000,285,5.0,17,24,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
29000,7,1.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
169000,15981,4.7,1427,31,40.0,19.0,66.0,120.0,27.0,7.0,70.0,141.0,2.0,5.0,7.0,231.0,17.0,0.0,30.0,198.0,3.0,3.0,62.0,177.0,1.0,0.0,7.0,237.0
250000,1636,5.0,63,21,1.0,1.0,7.0,9.0,0.0,0.0,3.0,15.0,0.0,0.0,1.0,17.0,0.0,0.0,3.0,15.0,0.0,0.0,5.0,13.0,0.0,1.0,0.0,17.0
139000,2223,4.8,111,23,2.0,1.0,17.0,12.0,3.0,1.0,10.0,18.0,0.0,0.0,1.0,31.0,0.0,0.0,3.0,29.0,0.0,0.0,7.0,25.0,0.0,0.0,1.0,31.0
150000,378,4.8,13,25,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
128000,609,5.0,34,30,0.0,0.0,7.0,3.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,10.0
159000,188,5.0,27,23,0.0,0.0,1.0,7.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,8.0
119000,28,5.0,2,29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
219000,62,5.0,6,31,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
